date,price_a,price_b,beta,spread,zscore,side,entry_z,holding_days,exit_reason,position_a,position_b,model,pair_return,window,pair_id
2012-01-26,22.272619247436523,25.229631423950195,1.0,-2.957012176513672,0.8006531724090378,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-01-27,21.931617736816406,25.062623977661133,1.0,-3.1310062408447266,0.32124859239002485,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-01-30,21.81163787841797,25.073747634887695,1.0,-3.2621097564697266,-0.04023977867892952,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-01-31,21.944242477416992,25.363231658935547,1.0,-3.4189891815185547,-0.4709124248240922,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-01,22.20316696166992,25.263031005859375,1.0,-3.0598640441894567,0.5518868125483128,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-02,22.171586990356445,24.910306930541992,1.0,-2.738719940185547,1.3944279148672316,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-03,22.29157257080078,24.921554565429688,1.0,-2.6299819946289062,1.5727083731868572,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-06,22.272619247436523,24.865299224853516,1.0,-2.592679977416992,1.552340127853605,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-07,22.41155433654785,25.028432846069336,1.0,-2.6168785095214844,1.3970295973937892,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-08,22.493648529052734,25.095945358276367,1.0,-2.602296829223633,1.3546807374318144,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-09,22.392608642578125,25.135326385498047,1.0,-2.742717742919922,0.9580010342989214,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-02-10,22.22842025756836,25.095945358276367,1.0,-2.867525100708008,0.6211257560890348,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-13,22.095813751220703,24.98906135559082,1.0,-2.893247604370117,0.5417544771988588,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-14,22.03898048400879,25.056564331054688,1.0,-3.0175838470458984,0.2107639504951988,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-02-15,22.430498123168945,24.865299224853516,1.0,-2.4348011016845703,1.6589874930019055,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-02-16,22.834644317626953,24.98906135559082,1.0,-2.154417037963867,2.1634472865023238,-1,2.1634472865023238,1,,-1,1,rolling_ols,0.0,ignored,ES__SO
2012-02-17,22.79676055908203,24.966564178466797,1.0,-2.1698036193847656,1.9634941404507713,-1,2.1634472865023238,2,,-1,1,rolling_ols,7.343084707889052e-05,ignored,ES__SO
2012-02-21,22.727296829223633,24.786542892456055,1.0,-2.059246063232422,2.0431024937698834,-1,2.1634472865023238,3,,-1,1,rolling_ols,-0.002087656002222795,ignored,ES__SO
2012-02-22,22.69571876525879,24.85404396057129,1.0,-2.1583251953125,1.7196370392644367,-1,2.1634472865023238,4,,-1,1,rolling_ols,0.0020504117852790694,ignored,ES__SO
2012-02-23,22.569419860839844,24.887805938720703,1.0,-2.3183860778808594,1.3256620931249437,-1,2.1634472865023238,5,,-1,1,rolling_ols,0.003455691508516299,ignored,ES__SO
2012-02-24,22.645204544067383,25.056564331054688,1.0,-2.4113597869873047,1.0962583497239955,-1,2.1634472865023238,6,,-1,1,rolling_ols,0.0017055066578145239,ignored,ES__SO
2012-02-27,22.525217056274418,24.99468231201172,1.0,-2.469465255737301,0.9499212381777437,-1,2.1634472865023238,7,,-1,1,rolling_ols,0.0014084924912976836,ignored,ES__SO
2012-02-28,22.52139663696289,24.944053649902344,1.0,-2.422657012939453,1.0202097782342714,-1,2.1634472865023238,8,,-1,1,rolling_ols,-0.0009339378878111226,ignored,ES__SO
2012-02-29,22.858869552612305,24.859676361083984,1.0,-2.0008068084716797,1.7996493268133555,-1,2.1634472865023238,9,,-1,1,rolling_ols,-0.00918955636961424,ignored,ES__SO
2012-03-01,22.94801902770996,24.960922241210938,1.0,-2.0129032135009766,1.6895878987618513,-1,2.1634472865023238,10,,-1,1,rolling_ols,8.039767005016738e-05,ignored,ES__SO
2012-03-02,22.97348976135254,24.904674530029297,1.0,-1.9311847686767578,1.7589020231466672,-1,2.1634472865023238,11,,-1,1,rolling_ols,-0.0016876336322972608,ignored,ES__SO
2012-03-05,23.247285842895508,24.865299224853516,1.0,-1.6180133819580078,2.1967009898393757,-1,2.1634472865023238,12,,-1,1,rolling_ols,-0.006755429890347355,ignored,ES__SO
2012-03-06,22.8652400970459,25.11845970153809,1.0,-2.253219604492191,1.0072702997248955,-1,2.1634472865023238,13,,-1,1,rolling_ols,0.01330168244881844,ignored,ES__SO
2012-03-07,23.07535743713379,25.107196807861328,1.0,-2.031839370727539,1.3674915534936585,-1,2.1634472865023238,14,,-1,1,rolling_ols,-0.0048248370552710605,ignored,ES__SO
2012-03-08,23.355525970458984,25.185956954956055,1.0,-1.8304309844970703,1.6607430275215955,-1,2.1634472865023238,15,,-1,1,rolling_ols,-0.004508204957382158,ignored,ES__SO
2012-03-09,23.457408905029297,25.37723159790039,1.0,-1.9198226928710938,1.4513346042288313,-1,2.1634472865023238,16,,-1,1,rolling_ols,0.0016101642533947501,ignored,ES__SO
2012-03-12,23.629329681396484,25.534748077392575,1.0,-1.9054183959960902,1.4290617008596613,-1,2.1634472865023238,17,,-1,1,rolling_ols,-0.0005669827287723383,ignored,ES__SO
2012-03-13,23.90948486328125,25.54599380493164,1.0,-1.6365089416503906,1.8109755164842953,-1,2.1634472865023238,18,,-1,1,rolling_ols,-0.00571387175479179,ignored,ES__SO
2012-03-14,23.393722534179688,25.230960845947266,1.0,-1.8372383117675781,1.4259837325982512,-1,2.1634472865023238,19,,-1,1,rolling_ols,0.00461377875275407,ignored,ES__SO
2012-03-15,23.374624252319336,25.24221420288086,1.0,-1.8675899505615234,1.337077274651317,-1,2.1634472865023238,20,,-1,1,rolling_ols,0.0006252469738027045,ignored,ES__SO
2012-03-16,23.19634056091309,24.944053649902344,1.0,-1.7477130889892543,1.4878096251624342,-1,2.1634472865023238,21,,-1,1,rolling_ols,-0.0020983266501970153,ignored,ES__SO
2012-03-19,23.145402908325195,24.76966094970703,1.0,-1.624258041381836,1.6307672963680924,-1,2.1634472865023238,22,,-1,1,rolling_ols,-0.0024036617751342047,ignored,ES__SO
2012-03-20,23.260026931762695,24.764036178588867,1.0,-1.5040092468261719,1.7543501542452766,-1,2.1634472865023238,23,,-1,1,rolling_ols,-0.0025956664917276794,ignored,ES__SO
2012-03-21,23.158138275146484,24.730283737182617,1.0,-1.5721454620361328,1.5929220142275071,-1,2.1634472865023238,24,,-1,1,rolling_ols,0.0015027759394286887,ignored,ES__SO
2012-03-22,23.16451072692871,24.79216766357422,1.0,-1.6276569366455078,1.4636818976496953,-1,2.1634472865023238,25,,-1,1,rolling_ols,0.0011076390784823008,ignored,ES__SO
2012-03-23,23.393722534179688,24.820295333862305,1.0,-1.4265727996826172,1.71095969250218,-1,2.1634472865023238,26,,-1,1,rolling_ols,-0.004386160944775532,ignored,ES__SO
2012-03-26,23.648422241210938,25.03969383239746,1.0,-1.3912715911865234,1.7039147131835264,-1,2.1634472865023238,27,,-1,1,rolling_ols,-0.0010299743131601225,ignored,ES__SO
2012-03-27,23.673900604248047,25.180334091186523,1.0,-1.5064334869384766,1.4904256954003017,-1,2.1634472865023238,28,,-1,1,rolling_ols,0.002263703286627148,ignored,ES__SO
2012-03-28,23.48923683166504,25.107196807861328,1.0,-1.617959976196289,1.2966006351647297,-1,2.1634472865023238,29,,-1,1,rolling_ols,0.0024419328928108365,ignored,ES__SO
2012-03-29,23.69299697875977,25.225337982177734,0.3264880105888709,15.457226564526678,7.3616558601405115,0,,0,zscore_stop,0,0,rolling_ols,-0.0019905259201094226,ignored,ES__SO
2012-03-30,23.63569068908691,25.275968551635746,0.4752469440931511,11.623363875927431,4.560185879543341,-1,4.560185879543341,1,,-1,1,rolling_ols,-0.0003,ignored,ES__SO
2012-04-02,23.59111976623535,25.34909439086914,0.6357990861462883,7.474188717884747,2.8844478472323756,-1,4.560185879543341,2,,-1,1,rolling_ols,0.0019021923410009825,ignored,ES__SO
2012-04-03,23.77577018737793,25.450363159179688,0.8437850765711458,2.301133560346031,1.2328778234383393,-1,4.560185879543341,3,,-1,1,rolling_ols,-0.003279328812427034,ignored,ES__SO
2012-04-04,23.578384399414062,25.40536117553711,0.9672600941137945,-0.9952076422309055,0.2082333659385629,0,,0,mean_reversion_exit,0,0,rolling_ols,0.003645640430129678,ignored,ES__SO
2012-04-05,23.48923683166504,25.29846954345703,1.0433843977579669,-2.9067915771331414,-0.38193403418764216,0,,0,,0,0,rolling_ols,-0.0003,ignored,ES__SO
2012-04-09,23.42557144165039,25.1578369140625,1.073799080062383,-3.5888906930293807,-0.5912175850889263,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-10,22.8652400970459,24.9553165435791,1.052739119034272,-3.40619785626296,-0.535427534285398,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-11,22.744264602661133,25.034069061279297,1.050112840648945,-3.5443327722807396,-0.5782645491720931,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-04-12,22.744264602661133,25.180334091186523,1.0487110057132294,-3.662628886302201,-0.6139469188250398,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-13,22.79520034790039,25.169078826904297,1.0505406961874943,-3.6459412453135727,-0.6095850855658826,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-16,23.049898147583008,25.41661262512207,1.0557594740886742,-3.7839314306314265,-0.652706133904263,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-17,23.11992835998535,25.534748077392575,1.0507579901070607,-3.710912207705803,-0.62885661277281,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-18,23.043529510498047,25.624759674072266,1.0102463460700992,-2.843790319157886,-0.3658259064768764,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-04-19,22.871604919433594,25.596635818481445,0.9545098845543658,-1.560636980645274,0.021738585208037512,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-20,23.2154483795166,25.782276153564453,0.9307743285013588,-0.7820323945539478,0.2508655459495091,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-23,22.97348976135254,25.64163589477539,0.8997573292473147,-0.09776006886264454,0.4477635106406231,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-24,23.18360137939453,25.80477523803711,0.8783490690760597,0.5180010713476797,0.61869289418167,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-25,23.285484313964844,25.585371017456055,0.8983787548624664,0.3001305566084369,0.5331083759419829,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-26,23.368261337280273,25.81602668762207,0.9055179106036959,-0.008613208984517229,0.4208561132908745,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-27,23.444671630859375,25.87228775024414,0.9151676608725252,-0.2328094309524431,0.3373261171645802,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-04-30,23.412837982177734,25.844152450561523,0.9218701371817232,-0.41211438276678436,0.26999850594762104,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-01,23.61659240722656,25.95666885375977,0.9406883921448733,-0.80054468225363,0.14018899375481908,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-02,23.578384399414062,25.8216552734375,0.9620789114046863,-1.2640855967217632,-0.010736810812575014,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-03,22.80792999267578,25.69655990600586,0.9292761272294552,-1.0712696798970356,0.041311330236164644,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-04,22.96075439453125,25.793228149414062,0.899718756787066,-0.24589676958472495,0.28657130981175766,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-07,22.85251808166504,25.838712692260746,0.8594790964932745,0.6446846423714696,0.546512705137396,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-05-08,23.068992614746097,25.98656463623047,0.8254207210955463,1.6191436939127222,0.8243602986129882,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-09,23.03715705871582,25.79891014099121,0.8111894337740988,2.1093537494563037,0.9462416523911953,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-10,23.2154483795166,25.958120346069336,0.7991261602635985,2.4716353397018196,1.024355077115607,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-11,23.285484313964844,25.895586013793945,0.7976751523892126,2.629218794203794,1.0393123702327913,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-14,23.049898147583008,25.844398498535156,0.7847155564126078,2.7693965996558276,1.0487411853990327,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-15,22.782459259033203,25.81597137451172,0.7599376021071739,3.1639318766193263,1.1308312092434456,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-16,22.63602066040039,25.804595947265625,0.7304504271112563,3.787042529286822,1.2728799184351292,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-17,22.34948348999023,25.70224380493164,0.6992728290432508,4.376602751756316,1.3947147986177164,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-18,22.247594833374023,25.86145782470703,0.6487120034119208,5.470956716755431,1.6421700744681438,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-05-21,22.75062370300293,25.878515243530273,0.6268704214390336,6.52814794607465,1.8519062343939667,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-22,23.081724166870117,25.901269912719727,0.6226166942094914,6.955161117984801,1.8756233591597329,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-23,23.094463348388672,25.79891014099121,0.6225450301302342,7.0334800573380925,1.80882416427032,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-24,23.126306533813477,25.92969512939453,0.6199571768995119,7.05100594352902,1.7327992781532646,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-25,23.151775360107425,25.98086929321289,0.6170812938041454,7.119466922495221,1.6752525229117234,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-29,23.400096893310547,26.083232879638672,0.6245591385864312,7.10957543445414,1.6037428899244939,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-30,23.10637092590332,26.071857452392575,0.6160269256432032,7.0454047336980885,1.5251634933632077,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-05-31,23.144929885864254,26.105981826782227,0.6089154815979362,7.248593389222185,1.513111942620144,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-01,23.408443450927734,26.12871742248535,0.6150987265348777,7.336702638367321,1.4753414834911203,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-04,23.27991104125977,26.191265106201172,0.6123746427293392,7.24104442922042,1.398925670387045,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-06-05,23.27347946166992,26.22538375854492,0.6084447975247537,7.316781150693092,1.3650721641080639,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-06-06,23.781234741210938,26.742841720581055,0.6171238784045234,7.27758853904766,1.307876821400138,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-07,23.84551429748535,26.896371841430664,0.6225418175307809,7.10139808633739,1.2239930547569604,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-08,24.03190040588379,26.941865921020508,0.6371528644548707,6.8658133605465075,1.131374018088049,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-11,23.986913681030273,26.91343688964844,0.647142784285087,6.570077197582211,1.0296652487521631,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-12,24.038330078125,26.902061462402344,0.6583840161424825,6.326442809996639,0.9430383414859149,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-13,24.154029846191406,26.981672286987305,0.6714216494066241,6.03795093551339,0.8493799564148863,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-14,24.48824882507324,27.07833671569824,0.6959909266548583,5.641972162042151,0.7346561674005743,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-15,24.73248863220215,27.29442596435547,0.7234345860591345,4.986756882956957,0.5647390760527281,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-18,24.88031959533691,27.459320068359375,0.7489116300284347,4.315715443469379,0.3929668424060562,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-19,24.79033088684082,27.12382698059082,0.7725688068024479,3.835308240529727,0.2654306922008789,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-20,24.443260192871097,26.58930778503418,0.788492487120728,3.4777907666309638,0.16615338360767556,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-21,24.14759826660156,26.418718338012695,0.7979125268809626,3.0677719605614264,0.054434470989116156,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-22,24.269710540771484,26.469898223876953,0.8089821766738022,2.856034659285495,-0.012266346314877464,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-25,24.16045570373535,26.29930877685547,0.8181229070616621,2.6443887535020707,-0.012798452732069756,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-26,24.430400848388672,26.350486755371097,0.8313519103206092,2.5238733464329997,-0.0051116027543954955,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-27,24.636083602905273,26.49833106994629,0.8477995234925308,2.170811148457485,-0.076643708703539,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-28,24.642501831054688,26.532447814941406,0.8634574082244493,1.732863206914928,-0.19226616218464868,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-06-29,24.94460678100586,26.327741622924805,0.8826899842761016,1.7053729418410981,-0.2133165699462241,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-02,25.130983352661133,26.56087303161621,0.9060794078444023,1.0647232443439627,-0.41243300255131826,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-03,25.23382568359375,26.4357852935791,0.9290510708512599,0.6736310478000966,-0.5524928962299427,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-05,24.91245460510254,26.41303825378418,0.9455806530969333,-0.06320335718498882,-0.7922543998266466,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-06,24.86746597290039,26.46422004699707,0.9607084712220672,-0.5569344105345486,-0.9683288838572973,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-07-09,24.783912658691406,26.62911033630371,0.9731452609501237,-1.1300798684005038,-1.1717272956542018,0,,0,,0,0,rolling_ols,-0.0,ignored,ES__SO
2012-07-10,24.88675308227539,26.691665649414062,0.9862424192070919,-1.4376998204695681,-1.2982230086616635,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-11,24.95745086669922,26.83382225036621,0.9985346937042646,-1.8370516149848868,-1.4551947566689016,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-12,25.11813163757324,26.839513778686523,1.0130141336272733,-2.070675159920153,-1.5601858920891165,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-13,25.63232421875,27.072649002075195,1.0352432923927763,-2.394454067952335,-1.6716258402606838,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-16,25.43950843811035,27.055587768554688,1.0514279134304392,-3.0074917560152166,-1.8355314256118898,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-17,25.728734970092773,27.12382698059082,1.0716486442341056,-3.338477440097833,-1.8876218516001444,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-18,25.876556396484375,27.186378479003903,1.0925910542140944,-3.827037526153866,-1.9646597593913038,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-19,26.0179443359375,27.12382698059082,1.1150695133465693,-4.227008215406453,-1.9971781573646419,0,,0,,0,0,rolling_ols,0.0,ignored,ES__SO
2012-07-20,25.876556396484375,27.16362762451172,1.1325918476927064,-4.888746804797993,-2.0904205634676982,1,-2.0904205634676982,1,,1,-1,rolling_ols,-0.0,ignored,ES__SO
2012-07-23,25.568052291870117,27.084030151367188,1.1438479243337067,-5.41195937936277,-2.1340473260401205,1,-2.0904205634676982,2,,1,-1,rolling_ols,-0.004340529625836452,ignored,ES__SO
2012-07-24,25.278810501098633,26.788330078125,1.1526858326420077,-5.599718060093824,-2.0887766745394334,1,-2.0904205634676982,3,,1,-1,rolling_ols,0.0005406074516432769,ignored,ES__SO
2012-07-25,25.375221252441406,26.953235626220703,1.160878614601256,-5.9142135803469,-2.076504434812452,1,-2.0904205634676982,4,,1,-1,rolling_ols,-0.0015320801398335685,ignored,ES__SO
2012-07-26,25.741588592529297,27.339908599853516,1.169323214244637,-6.227601208606011,-2.065082234209653,1,-2.0904205634676982,5,,1,-1,rolling_ols,-0.0010329835747148576,ignored,ES__SO
2012-07-27,25.683744430541992,27.533241271972656,1.1719000315277315,-6.582461884143399,-2.064499552160015,1,-2.0904205634676982,6,,1,-1,rolling_ols,-0.004855053311533013,ignored,ES__SO
2012-07-30,26.07581329345703,27.482067108154297,1.1829119502081733,-6.433052305201663,-1.9516134074074747,1,-2.0904205634676982,7,,1,-1,rolling_ols,0.008024642024429828,ignored,ES__SO
2012-07-31,25.63232421875,27.37970733642578,1.1865920408368515,-6.856218587095185,-1.9612146618982267,1,-2.0904205634676982,8,,1,-1,rolling_ols,-0.005780777022304925,ignored,ES__SO
2012-08-01,25.130983352661133,27.23186683654785,1.1845633496514871,-7.126888044503239,-1.9301207141258858,1,-2.0904205634676982,9,,1,-1,rolling_ols,-0.00602165445599228,ignored,ES__SO
2012-08-02,25.22739028930664,27.053775787353516,1.1868813450602722,-6.882231506146525,-1.7955029979741715,1,-2.0904205634676982,10,,1,-1,rolling_ols,0.005295488906392745,ignored,ES__SO
2012-08-03,25.433080673217773,27.20313835144043,1.189730166002202,-6.931313633422313,-1.7287675125138735,1,-2.0904205634676982,11,,1,-1,rolling_ols,0.000725222265701164,ignored,ES__SO
2012-08-06,25.433080673217773,27.22612762451172,1.192056299292064,-7.021996266911103,-1.674251508744108,1,-2.0904205634676982,12,,1,-1,rolling_ols,-0.00046598512872418553,ignored,ES__SO
2012-08-07,25.375221252441406,27.082490921020508,1.1953702063592362,-6.998381508541016,-1.6023184718931904,1,-2.0904205634676982,13,,1,-1,rolling_ols,0.0018243728699292021,ignored,ES__SO
2012-08-08,25.355947494506836,26.961841583251953,1.1995023583444286,-6.984845069912765,-1.5373869464501706,1,-2.0904205634676982,14,,1,-1,rolling_ols,0.002072792463583735,ignored,ES__SO
2012-08-09,25.19526481628418,26.892900466918945,1.2024097346073233,-7.141020496964991,-1.5067263505052289,1,-2.0904205634676982,15,,1,-1,rolling_ols,-0.0014936905589080487,ignored,ES__SO
2012-08-10,25.445934295654297,26.956090927124023,1.207100804321727,-7.092784743846721,-1.4412188832167225,1,-2.0904205634676982,16,,1,-1,rolling_ols,0.0032276700329803842,ignored,ES__SO
2012-08-13,25.253114700317383,26.87567710876465,1.2103277707119284,-7.2752636611073385,-1.4199143694243381,1,-2.0904205634676982,17,,1,-1,rolling_ols,-0.0018088505080290096,ignored,ES__SO
2012-08-14,25.163122177124023,26.77225112915039,1.213298196390445,-7.319601831186198,-1.3762857301330007,1,-2.0904205634676982,18,,1,-1,rolling_ols,0.00048807771755677567,ignored,ES__SO
2012-08-15,25.079561233520508,26.651599884033203,1.217556056349248,-7.370255616681035,-1.3376118863216488,1,-2.0904205634676982,19,,1,-1,rolling_ols,0.0009631792211334505,ignored,ES__SO
2012-08-16,24.91888427734375,26.46776008605957,1.2205070445493817,-7.385203361134906,-1.295801781691051,1,-2.0904205634676982,20,,1,-1,rolling_ols,0.0008911744054213093,ignored,ES__SO
2012-08-17,24.77104759216309,26.473501205444336,1.2228768571339965,-7.602784359283749,-1.291423739471319,1,-2.0904205634676982,21,,1,-1,rolling_ols,-0.0027979128668239282,ignored,ES__SO
2012-08-20,24.86103630065918,26.410316467285156,1.227427424281631,-7.555710415243382,-1.2420997429853935,1,-2.0904205634676982,22,,1,-1,rolling_ols,0.002940459703558938,ignored,ES__SO
2012-08-21,24.558948516845703,26.32413673400879,1.229947507131527,-7.818357836537864,-1.2492781273592197,1,-2.0904205634676982,23,,1,-1,rolling_ols,-0.0036641665182098535,ignored,ES__SO
2012-08-22,24.533239364624023,26.47926139831543,1.2313917635881562,-8.0731050271594,-1.2556772357440535,1,-2.0904205634676982,24,,1,-1,rolling_ols,-0.0037265782309108897,ignored,ES__SO
2012-08-23,24.256864547729492,26.18625831604004,1.231520968899857,-7.992061665502071,-1.203649289442304,1,-2.0904205634676982,25,,1,-1,rolling_ols,0.0010511145824192083,ignored,ES__SO
2012-08-24,24.40469741821289,26.358606338500977,1.2320424551894582,-8.07022465044627,-1.1829498131338507,1,-2.0904205634676982,26,,1,-1,rolling_ols,-0.0009077324860687016,ignored,ES__SO
